
iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
20 4822.05 -0.228979 3.49923 35.6273 0.00604083 -0.00049371 0.00586902 1.91517 -3.51322 -41.1335 423.883 -2127.14 -2265.72 
21 4822.03 -0.229183 3.49955 35.6312 0.00604564 -0.000525085 0.00585104 1.62261 -3.54451 -41.1512 589.831 -3790.31 -2187.09 
22 4821.78 -0.229183 3.49955 35.6312 0.00603037 -0.000426973 0.00590765 2.53578 -3.44272 -41.0719 62.6583 1414.17 -2432.57 
23 4821.53 -0.229183 3.49955 35.6312 0.00602002 -0.000422658 0.00602139 2.46092 -3.45076 -41.0784 94.6448 1136.31 -1942.48 
24 4821.21 -0.229183 3.49955 35.6312 0.00599931 -0.000414026 0.00624885 2.31118 -3.46687 -41.0915 158.434 580.387 -962.303 
25 4821.2 -0.229184 3.49955 35.6312 0.0059579 -0.000396764 0.00670379 2.01157 -3.49912 -41.1176 285.278 -532.23 998.126 
26 4821.1 -0.229184 3.49955 35.6312 0.00597856 -0.000405376 0.00647682 2.16107 -3.48302 -41.1046 222.118 22.9862 20.052 
27 4821.1 -0.229184 3.49955 35.6312 0.00597445 -0.000405782 0.00647686 2.15674 -3.44235 -41.1092 -7.60991 -0.751302 0.0467692 
28 4821.1 -0.229184 3.49955 35.6312 0.00597445 -0.000405782 0.00647686 2.15674 -3.44235 -41.1092 -7.60876 -0.762126 0.0564292 
29 4821.1 -0.229184 3.49955 35.6312 0.00597445 -0.000405782 0.00647686 2.15673 -3.44235 -41.1092 -7.60644 -0.783772 0.075749 
30 4821.09 -0.229185 3.49955 35.6312 0.00597445 -0.000405783 0.00647687 2.15672 -3.44235 -41.1092 -7.60181 -0.827066 0.114389 
31 4821.09 -0.229187 3.49956 35.6312 0.00597445 -0.000405783 0.00647689 2.1567 -3.44235 -41.1091 -7.59255 -0.913652 0.191668 
32 4821.09 -0.22919 3.49956 35.6313 0.00597445 -0.000405784 0.00647692 2.15665 -3.44234 -41.109 -7.57403 -1.08683 0.346227 
33 4821.08 -0.229197 3.49957 35.6314 0.00597444 -0.000405786 0.00647699 2.15654 -3.44232 -41.1087 -7.53699 -1.43317 0.655344 
34 4821.07 -0.229211 3.4996 35.6317 0.00597443 -0.000405789 0.00647713 2.15634 -3.44228 -41.1082 -7.46291 -2.12587 1.27358 
35 4821.05 -0.229239 3.49964 35.6322 0.0059744 -0.000405796 0.0064774 2.15593 -3.44221 -41.1072 -7.31474 -3.51125 2.51005 
36 4821.01 -0.229296 3.49973 35.6333 0.00597435 -0.00040581 0.00647795 2.15512 -3.44206 -41.1051 -7.01842 -6.28203 4.98299 
37 4820.92 -0.229408 3.49991 35.6354 0.00597425 -0.000405837 0.00647904 2.15349 -3.44176 -41.1009 -6.42577 -11.8236 9.92886 
38 4820.74 -0.229632 3.50027 35.6397 0.00597405 -0.000405892 0.00648122 2.15024 -3.44116 -41.0926 -5.24048 -22.9067 19.8206 
39 4820.39 -0.230082 3.50099 35.6483 0.00597364 -0.000406003 0.00648559 2.14373 -3.43996 -41.076 -2.86995 -45.0729 39.6041 
40 4819.68 -0.23098 3.50242 35.6654 0.00597283 -0.000406223 0.00649432 2.13071 -3.43757 -41.0429 1.87096 -89.4053 79.1712 
41 4818.26 -0.232776 3.50529 35.6996 0.0059712 -0.000406665 0.00651179 2.10467 -3.43278 -40.9765 11.3521 -178.07 158.306 
42 4815.44 -0.236369 3.51102 35.7681 0.00596795 -0.000407547 0.00654672 2.05259 -3.42321 -40.8438 30.3119 -355.401 316.575 
43 4809.85 -0.243555 3.5225 35.9051 0.00596144 -0.000409312 0.00661659 1.94842 -3.40407 -40.5783 68.221 -710.064 633.116 
44 4798.83 -0.257926 3.54544 36.179 0.00594843 -0.000412841 0.00675632 1.74008 -3.36582 -40.0474 143.998 -1419.4 1266.21 
45 4777.53 -0.286669 3.59133 36.7268 0.00592241 -0.0004199 0.00703579 1.32335 -3.28941 -38.9856 295.385 -2838.11 2532.43 
46 4737.79 -0.344154 3.68311 37.8224 0.00587037 -0.000434018 0.00759472 0.489688 -3.13696 -36.8619 597.495 -5675.67 5065.03 
47 4669.81 -0.459125 3.86667 40.0136 0.00576628 -0.000462255 0.00871259 -1.17844 -2.8335 -32.6147 1199.06 -11351.3 10130.9 
48 4579.78 -0.689066 4.23379 44.3961 0.00555811 -0.000518727 0.0109483 -4.51792 -2.2324 -24.1206 2391.56 -22704.9 20265 
49 4550.98 -0.911975 4.58968 48.6446 0.00535631 -0.000573473 0.0131157 -7.75934 -1.65713 -15.8867 3534.07 -33714.1 30092.3 
50 4521.19 -0.987315 4.70997 50.0805 0.00518558 0.000386052 0.0129752 1.72038 0.536745 -12.2662 -6231.12 20853.3 24070.3 
51 4468.56 -1.06265 4.83026 51.5164 0.00536751 0.000165686 0.0114719 0.956831 0.413197 -9.4168 -3844.35 16150.1 18536.4 
52 4405.08 -1.21333 5.07083 54.3883 0.00573135 -0.000275047 0.00846535 -0.58025 0.178534 -3.72041 885.835 6717.67 7465.27 
53 4393.67 -1.30974 5.22474 56.2256 0.00596413 -0.000557018 0.0065418 -1.57058 0.0371229 -0.0776903 3881.84 664.818 379.975 
54 4393.54 -1.30974 5.22474 56.2256 0.00589504 -0.000568851 0.00653504 -1.68531 0.727661 -0.16072 -6.84814 22.7183 30.214 
55 4393.54 -1.30974 5.22474 56.2256 0.0058954 -0.000570086 0.0065334 -1.69584 0.725701 -0.161555 3.67163 -38.317 29.5305 
56 4393.54 -1.30974 5.22474 56.2256 0.00589557 -0.000570032 0.00653133 -1.69316 0.725971 -0.161318 2.48601 -25.9186 19.9394 
57 4393.54 -1.30974 5.22474 56.2256 0.00589593 -0.000569924 0.00652718 -1.6878 0.72651 -0.160846 0.114704 -1.12197 0.757238 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 4813 -1.30974 5.22474 56.2256 0.00664946 -0.000286166 0.00663269 1.40137 -0.44551 -47.9328 733.694 -289.943 -2697.51 
2 4812.15 -1.30974 5.22474 56.2256 0.00654998 -0.00015988 0.00742857 1.97877 -0.127511 -47.9101 -948.981 3137.6 82.1022 
3 4812.09 -1.30974 5.22474 56.2256 0.00656962 -0.000184815 0.00727142 1.86484 -0.190409 -47.9146 -616.527 2461.03 -466.712 
4 4812.02 -1.30974 5.22474 56.2256 0.00657664 -0.000229756 0.00733109 1.39992 -0.305817 -47.9441 -20.0895 -6.02311 -0.648686 
5 4812.02 -1.30974 5.22474 56.2256 0.00657912 -0.000229116 0.00733131 1.40591 -0.329152 -47.9417 106.523 25.7626 8.38411 
6 4812.02 -1.30974 5.22474 56.2256 0.00657911 -0.000229082 0.00733132 1.40622 -0.32907 -47.9417 106.103 27.423 8.28863 
7 4812.02 -1.30974 5.22474 56.2256 0.0065791 -0.000229013 0.00733135 1.40684 -0.328906 -47.9416 105.263 30.7439 8.09766 
8 4812.02 -1.30974 5.22474 56.2257 0.00657906 -0.000228877 0.00733141 1.40807 -0.328577 -47.9415 103.582 37.3856 7.71573 
9 4812.02 -1.30974 5.22474 56.2257 0.00657898 -0.000228603 0.00733153 1.41053 -0.327921 -47.9412 100.221 50.669 6.95186 
10 4812.01 -1.30974 5.22474 56.2258 0.00657882 -0.000228056 0.00733177 1.41545 -0.326609 -47.9407 93.4986 77.236 5.42412 
11 4812 -1.30975 5.22475 56.226 0.00657851 -0.000226962 0.00733225 1.4253 -0.323983 -47.9397 80.0538 130.37 2.36864 
12 4811.98 -1.30976 5.22475 56.2264 0.00657788 -0.000224774 0.00733322 1.44498 -0.318733 -47.9376 53.1643 236.637 -3.74231 
13 4811.95 -1.30978 5.22475 56.2272 0.00657663 -0.000220397 0.00733514 1.48436 -0.308233 -47.9335 -0.614722 449.172 -15.9642 
14 4811.87 -1.30983 5.22476 56.2289 0.00657414 -0.000211643 0.007339 1.56312 -0.287231 -47.9254 -108.173 874.242 -40.4082 
15 4811.74 -1.30993 5.22479 56.2322 0.00656914 -0.000194137 0.00734671 1.72063 -0.245225 -47.909 -323.287 1724.38 -89.2965 
16 4811.52 -1.31012 5.22483 56.2388 0.00655914 -0.000159123 0.00736212 2.03565 -0.161207 -47.8763 -753.513 3424.65 -187.074 
17 4811.26 -1.3105 5.22491 56.2519 0.00653915 -8.90958e-005 0.00739295 2.66568 0.00685919 -47.8109 -1613.95 6825.17 -382.635 
18 4811.22 -1.31071 5.22496 56.2588 0.00652863 -5.22449e-005 0.00740917 2.99723 0.0953175 -47.7765 -2066.74 8614.63 -485.549 
19 4810.89 -1.31091 5.225 56.2658 0.00652683 -5.17474e-005 0.00742744 2.98762 0.0980425 -47.7636 -2076.54 8576.49 -410.9 
20 4810.23 -1.31131 5.22509 56.2796 0.00652323 -5.07524e-005 0.00746399 2.9684 0.103492 -47.7379 -2096.16 8500.19 -261.602 
21 4808.94 -1.31212 5.22527 56.3073 0.00651603 -4.87624e-005 0.00753707 2.92997 0.114391 -47.6864 -2135.4 8347.59 36.9962 
22 4806.41 -1.31374 5.22563 56.3627 0.00650163 -4.47824e-005 0.00768325 2.85308 0.136184 -47.5835 -2213.93 8042.32 634.201 
23 4801.63 -1.31698 5.22634 56.4734 0.00647284 -3.68224e-005 0.0079756 2.69923 0.179752 -47.3776 -2371.21 7431.52 1828.64 
24 4793.18 -1.32345 5.22777 56.6949 0.00641524 -2.09023e-005 0.00856029 2.39127 0.266822 -46.9659 -2686.62 6208.94 4217.66 
25 4780.76 -1.3364 5.23063 57.138 0.00630006 1.09378e-005 0.00972968 1.77424 0.440689 -46.1427 -3320.81 3759.77 8996.19 
26 4773.79 -1.36229 5.23635 58.024 0.0060697 7.46181e-005 0.0120685 0.535783 0.787322 -44.4965 -4602.69 -1154.48 18555.3 
27 4773.28 -1.35692 5.23517 57.8401 0.00611752 6.13986e-005 0.011583 0.793359 0.715486 -44.8382 -4335.1 -132.573 16570.7 
28 4746.87 -1.35692 5.23517 57.8401 0.0069098 8.56272e-005 0.00855454 3.36524 -4.33367 -44.2193 23140.4 12236.7 5890.02 
29 4737.14 -1.35692 5.23517 57.8401 0.00656447 -0.000241028 0.0072879 1.23168 -0.138083 -44.733 302.154 394.464 -181.686 
30 4737.14 -1.35692 5.23517 57.8401 0.0065599 -0.000249753 0.00732211 1.12402 -0.12263 -44.7433 212.161 -167.472 -12.1793 
31 4737.14 -1.35692 5.23517 57.8401 0.00655413 -0.000247125 0.00732776 1.14397 -0.0728305 -44.7456 -55.9481 -57.4094 -19.9262 
32 4737.14 -1.35692 5.23517 57.8401 0.00655498 -0.00024494 0.00732924 1.16337 -0.0818334 -44.7432 -6.07306 46.876 -17.4615 
33 4737.14 -1.35692 5.23517 57.8401 0.00655574 -0.000245338 0.00733081 1.15851 -0.0901512 -44.743 38.6252 21.3951 -5.66084 
34 4737.14 -1.35692 5.23517 57.8401 0.00655725 -0.000246135 0.00733394 1.14881 -0.106787 -44.7424 128.022 -29.5666 17.9405 
35 4737.14 -1.35692 5.23517 57.8401 0.00655703 -0.000246022 0.0073335 1.15018 -0.104431 -44.7425 115.365 -22.3513 14.5989 
36 4737.14 -1.35692 5.23517 57.8401 0.00655621 -0.000245862 0.0073334 1.1517 -0.0966084 -44.743 73.1464 -14.1172 10.0848 
37 4737.14 -1.35692 5.23517 57.8401 0.00655455 -0.000245542 0.00733319 1.15474 -0.0809623 -44.744 -11.2904 2.35086 1.05648 
38 4737.14 -1.35692 5.23517 57.8401 0.00655445 -0.000245521 0.00733317 1.15494 -0.0799484 -44.7441 -16.7623 3.41806 0.471409 
39 4737.14 -1.35692 5.23517 57.8401 0.00655445 -0.000245522 0.00733317 1.15494 -0.0799488 -44.7441 -16.76 3.41479 0.448441 
40 4737.14 -1.35692 5.23517 57.8401 0.00655445 -0.000245523 0.00733316 1.15494 -0.0799496 -44.7441 -16.7555 3.40823 0.402504 
41 4737.14 -1.35692 5.23517 57.8401 0.00655445 -0.000245525 0.00733313 1.15493 -0.0799512 -44.7441 -16.7464 3.39512 0.310632 
42 4737.14 -1.35692 5.23517 57.8401 0.00655446 -0.000245528 0.00733309 1.15493 -0.0799545 -44.7441 -16.7282 3.36889 0.126888 
43 4737.14 -1.35692 5.23517 57.8401 0.00655446 -0.000245536 0.00733299 1.15493 -0.079961 -44.7441 -16.6919 3.31643 -0.2406 
44 4737.14 -1.35692 5.23517 57.8401 0.00655448 -0.000245552 0.0073328 1.15492 -0.0799741 -44.7441 -16.6192 3.21153 -0.975577 
45 4737.14 -1.35692 5.23517 57.8401 0.00655451 -0.000245584 0.00733243 1.15491 -0.0800003 -44.744 -16.4738 3.00171 -2.44553 
46 4737.14 -1.35692 5.23517 57.8402 0.00655458 -0.000245647 0.00733167 1.15489 -0.0800526 -44.744 -16.1831 2.58207 -5.38544 
47 4737.13 -1.35692 5.23517 57.8402 0.00655472 -0.000245773 0.00733017 1.15485 -0.0801572 -44.7439 -15.6016 1.74279 -11.2653 
48 4737.13 -1.35692 5.23517 57.8402 0.00655499 -0.000246026 0.00732716 1.15476 -0.0803664 -44.7438 -14.4387 0.0642015 -23.0249 
49 4737.13 -1.35692 5.23517 57.8404 0.00655553 -0.000246532 0.00732114 1.15458 -0.0807848 -44.7436 -12.1129 -3.29308 -46.5441 
50 4737.12 -1.35693 5.23517 57.8406 0.00655662 -0.000247543 0.00730911 1.15423 -0.0816216 -44.743 -7.46192 -10.0081 -93.5827 
51 4737.1 -1.35694 5.23517 57.8411 0.00655879 -0.000249565 0.00728503 1.15352 -0.0832948 -44.742 1.83838 -23.4397 -187.66 
52 4737.07 -1.35697 5.23517 57.842 0.00656314 -0.000253609 0.00723689 1.15209 -0.0866398 -44.7399 20.432 -50.3095 -375.814 
53 4737.04 -1.35702 5.23517 57.844 0.00657184 -0.000261697 0.0071406 1.14924 -0.0933242 -44.7358 57.5912 -104.076 -752.122 
54 4737.04 -1.35703 5.23517 57.8446 0.00657472 -0.000264376 0.00710869 1.1483 -0.0955373 -44.7344 69.8947 -121.897 -876.801 
55 4737.01 -1.35705 5.23518 57.8452 0.00657507 -0.000262651 0.00710849 1.16458 -0.0985672 -44.7315 87.7365 -34.3222 -882.496 
56 4736.95 -1.35708 5.23518 57.8465 0.00657578 -0.000259201 0.00710808 1.19716 -0.104627 -44.7258 123.42 140.828 -893.886 
57 4736.84 -1.35715 5.23518 57.8491 0.00657719 -0.000252302 0.00710726 1.26231 -0.116747 -44.7142 194.788 491.128 -916.666 
58 4736.63 -1.35728 5.23519 57.8542 0.00658002 -0.000238502 0.00710563 1.3926 -0.140987 -44.6912 337.523 1191.73 -962.227 
59 4736.23 -1.35754 5.23521 57.8644 0.00658567 -0.000210902 0.00710236 1.6532 -0.189467 -44.6451 622.994 2592.92 -1053.35 
60 4735.56 -1.35807 5.23525 57.8848 0.00659698 -0.000155703 0.00709582 2.17439 -0.286434 -44.553 1193.94 5395.3 -1235.59 
61 4734.7 -1.35912 5.23532 57.9256 0.00661959 -4.5305e-005 0.00708274 3.21677 -0.480389 -44.3688 2335.84 11000 -1600.07 
62 4734.49 -1.35996 5.23539 57.9583 0.00663771 4.317e-005 0.00707226 4.05216 -0.635847 -44.2213 3250.98 15491.7 -1892.18 
63 4733.03 -1.36081 5.23545 57.991 0.00663711 4.24048e-005 0.00707268 4.04296 -0.630441 -44.1569 3246.07 15469.1 -1889.43 
64 4730.11 -1.3625 5.23557 58.0564 0.0066359 4.08743e-005 0.00707351 4.02455 -0.619628 -44.0282 3236.24 15423.9 -1883.95 
65 4724.3 -1.36587 5.23581 58.1871 0.00663348 3.78135e-005 0.00707518 3.98775 -0.598004 -43.7708 3216.6 15333.6 -1872.97 
66 4712.77 -1.37262 5.2363 58.4487 0.00662864 3.16917e-005 0.00707852 3.91413 -0.554755 -43.2561 3177.33 15152.9 -1851.01 
67 4690.13 -1.38612 5.23727 58.9719 0.00661896 1.94483e-005 0.00708521 3.76689 -0.468258 -42.2265 3098.85 14791.7 -1807.1 
68 4646.49 -1.41311 5.23921 60.0182 0.00659961 -5.03861e-006 0.00709858 3.47241 -0.29527 -40.1675 2942.18 14069.5 -1719.26 
69 4565.77 -1.4671 5.24309 62.1108 0.0065609 -5.40124e-005 0.00712531 2.88344 0.050686 -36.0494 2629.96 12626.7 -1543.56 
70 4430.54 -1.57507 5.25086 66.2961 0.00648348 -0.00015196 0.00717878 1.70547 0.74252 -27.8133 2009.98 9746.96 -1192.03 
71 4264.92 -1.79103 5.2664 74.6667 0.00632863 -0.000347855 0.00728573 -0.650645 2.12587 -11.3416 787.908 4010.67 -488.469 
72 4232.14 -1.93891 5.27704 80.3988 0.0062226 -0.000482005 0.00735897 -2.26425 3.07295 -0.0620822 -35.2202 100.315 -6.28743 
73 4232.14 -1.93889 5.27704 80.3982 0.00622331 -0.000483997 0.00735908 -2.2829 3.06603 -0.0643748 0.472086 0.3094 4.44285 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 4936.84 -1.93889 5.27704 80.3982 0.00604074 -0.000230073 0.00729988 3.99716 4.33098 -64.0216 -285.002 94.1624 1245.66 
2 4936.64 -1.93889 5.27704 80.3982 0.00609296 -0.000228049 0.00698631 4.08808 4.06123 -64.0085 978.948 752.892 173.825 
3 4936.64 -1.93889 5.27704 80.3982 0.00609333 -0.000228034 0.00698406 4.08873 4.05929 -64.0084 988.018 757.618 166.133 
4 4936.63 -1.93889 5.27704 80.3982 0.00609232 -0.000229005 0.00698226 4.08077 4.06894 -64.0092 938.17 719.332 157.584 
5 4936.63 -1.93889 5.27704 80.3982 0.00609028 -0.000230945 0.00697867 4.06484 4.08824 -64.0107 838.473 642.758 140.487 
6 4936.62 -1.93889 5.27704 80.3982 0.00608622 -0.000234826 0.0069715 4.03299 4.12684 -64.0138 639.079 489.612 106.292 
7 4936.62 -1.93889 5.27704 80.3982 0.0060781 -0.000242589 0.00695715 3.96929 4.20403 -64.0201 240.29 183.317 37.9011 
8 4936.62 -1.93889 5.27704 80.3982 0.00607317 -0.000247298 0.00694844 3.93065 4.25086 -64.0238 -1.64197 -2.50131 -3.59 
9 4936.61 -1.9389 5.27704 80.3982 0.0060731 -0.000247205 0.00694843 3.93144 4.25147 -64.0238 -4.68085 1.44425 -4.00344 
10 4936.61 -1.9389 5.27703 80.3983 0.00607296 -0.000247019 0.00694842 3.93302 4.25269 -64.0237 -10.7586 9.33536 -4.83032 
11 4936.61 -1.9389 5.27703 80.3983 0.00607267 -0.000246648 0.0069484 3.93618 4.25513 -64.0234 -22.9142 25.1176 -6.48408 
12 4936.6 -1.9389 5.27703 80.3984 0.00607211 -0.000245906 0.00694835 3.94249 4.26001 -64.023 -47.2252 56.682 -9.79159 
13 4936.59 -1.93892 5.27701 80.3986 0.00607098 -0.000244422 0.00694825 3.95513 4.26977 -64.022 -95.8474 119.811 -16.4066 
14 4936.57 -1.93894 5.27699 80.3989 0.00606873 -0.000241454 0.00694805 3.98041 4.2893 -64.0202 -193.092 246.069 -29.6366 
15 4936.53 -1.93898 5.27694 80.3996 0.00606423 -0.000235517 0.00694766 4.03095 4.32835 -64.0164 -387.58 498.584 -56.0965 
16 4936.45 -1.93907 5.27685 80.401 0.00605521 -0.000223643 0.00694688 4.13205 4.40645 -64.009 -776.555 1003.61 -109.016 
17 4936.33 -1.93924 5.27666 80.4039 0.00603719 -0.000199895 0.00694531 4.33425 4.56264 -63.9941 -1554.5 2013.67 -214.853 
18 4936.19 -1.93959 5.27629 80.4095 0.00600114 -0.0001524 0.00694218 4.73865 4.87503 -63.9643 -3110.38 4033.77 -426.522 
19 4936.18 -1.93972 5.27614 80.4117 0.00598696 -0.000133717 0.00694095 4.89773 4.99791 -63.9526 -3722.42 4828.43 -509.785 
20 4936.04 -1.93986 5.27599 80.414 0.00598706 -0.00013355 0.00694168 4.89872 4.9964 -63.9481 -3714.21 4834.31 -506.819 
21 4935.75 -1.94013 5.2757 80.4184 0.00598725 -0.000133217 0.00694312 4.90071 4.99339 -63.9389 -3697.78 4846.07 -500.886 
22 4935.17 -1.94068 5.27511 80.4273 0.00598763 -0.000132551 0.00694602 4.90468 4.98736 -63.9207 -3664.93 4869.59 -489.022 
23 4934.03 -1.94177 5.27392 80.4451 0.00598839 -0.00013122 0.00695181 4.91264 4.9753 -63.8842 -3599.22 4916.63 -465.292 
24 4931.74 -1.94396 5.27156 80.4807 0.00598991 -0.000128556 0.00696339 4.92855 4.95118 -63.8112 -3467.8 5010.71 -417.834 
25 4927.16 -1.94833 5.26684 80.5519 0.00599295 -0.00012323 0.00698655 4.96036 4.90294 -63.6651 -3204.97 5198.86 -322.918 
26 4918.06 -1.95707 5.25739 80.6942 0.00599904 -0.000112576 0.00703287 5.024 4.80648 -63.3731 -2679.34 5575.13 -133.092 
27 4900.03 -1.97455 5.23849 80.9788 0.00601121 -9.12697e-005 0.00712551 5.1513 4.61357 -62.789 -1628.15 6327.54 246.537 
28 4864.67 -2.0095 5.20069 81.5482 0.00603555 -4.86562e-005 0.0073108 5.40596 4.22784 -61.6208 473.897 7831.86 1005.71 
29 4796.72 -2.07942 5.12509 82.6868 0.00608424 3.65707e-005 0.00768136 5.91558 3.45677 -59.2846 4676.63 10838.5 2523.7 
30 4671.95 -2.21926 4.9739 84.9641 0.00618162 0.000207024 0.0084225 6.93597 1.91618 -54.6123 13076.7 16843.8 5558.26 
31 4466.85 -2.49892 4.67152 89.5187 0.00637638 0.000547932 0.00990477 8.98141 -1.15887 -45.2688 29855.3 28822.3 11621.7 
32 4234.31 -3.05826 4.06675 98.6279 0.00676589 0.00122975 0.0128693 13.0908 -7.28433 -26.5856 63326.1 52651.2 23726 
33 4206.75 -3.3284 3.77467 103.027 0.00695401 0.00155904 0.0143011 15.0843 -10.231 -17.5641 79450.1 64098.7 29561.2 
34 4040.47 -3.59854 3.48258 107.427 0.00514466 0.000276807 0.0149897 3.19 4.12659 -9.88853 6940.84 8288.93 29142.6 
35 4035.43 -3.65456 3.42201 108.339 0.00476944 1.08975e-005 0.0151325 0.721 7.10201 -8.30204 -8080.58 -3272.79 29057.6 
36 3958.2 -3.65456 3.42201 108.339 0.00621226 0.000595271 0.00994408 7.05268 -2.27114 -7.63871 37774.9 31197.8 12125.2 
37 3930.15 -3.65456 3.42201 108.339 0.00527615 -0.000701642 0.00476872 -2.93104 8.57497 -8.58363 -19133 -14519.8 -8854.08 
38 3914.75 -3.65456 3.42201 108.339 0.00562562 -0.000217478 0.00670079 0.784536 4.51312 -8.22831 2121.55 2560.18 -1014.39 
39 3914.47 -3.65456 3.42201 108.339 0.00557028 -0.000277008 0.00698069 0.20775 4.82519 -8.27472 613.194 -476.058 19.8004 
40 3914.46 -3.65456 3.42201 108.339 0.00555434 -0.000267017 0.00698677 0.29092 4.95884 -8.2728 -51.8274 -67.4136 -24.7669 
41 3914.46 -3.65456 3.42201 108.339 0.00555544 -0.000265145 0.00698749 0.306844 4.94911 -8.27149 -1.74163 10.7343 -21.8224 
42 3914.46 -3.65456 3.42201 108.339 0.0055559 -0.000265517 0.00698953 0.303222 4.944 -8.27159 24.4391 -8.5978 -11.6555 
43 3914.46 -3.65456 3.42201 108.339 0.0055561 -0.000265683 0.00699044 0.301601 4.94171 -8.27163 36.15 -17.2453 -7.10773 
44 3914.46 -3.65456 3.42201 108.339 0.00555521 -0.000265258 0.00699062 0.305145 4.94926 -8.2716 -1.544 0.242641 -10.003 
45 3914.46 -3.65456 3.42201 108.339 0.00555516 -0.000265231 0.00699063 0.305369 4.94974 -8.2716 -3.93068 1.34993 -10.1863 
46 3914.46 -3.65456 3.42201 108.339 0.00555515 -0.000265228 0.00699068 0.305386 4.94973 -8.2716 -3.87266 1.40119 -10.0156 
47 3914.46 -3.65456 3.42201 108.339 0.00555515 -0.000265221 0.00699077 0.305419 4.94972 -8.27159 -3.75661 1.50371 -9.67414 
48 3914.46 -3.65456 3.42201 108.339 0.00555514 -0.000265209 0.00699096 0.305486 4.94968 -8.27159 -3.52451 1.70875 -8.9912 
49 3914.46 -3.65456 3.42201 108.339 0.00555512 -0.000265183 0.00699133 0.305619 4.94962 -8.27158 -3.06032 2.11884 -7.62533 
50 3914.46 -3.65456 3.422 108.339 0.00555509 -0.000265132 0.00699207 0.305886 4.94948 -8.27156 -2.13193 2.93901 -4.89359 
51 3914.46 -3.65456 3.422 108.339 0.00555502 -0.000265029 0.00699356 0.30642 4.94922 -8.27151 -0.275151 4.57935 0.569887 
52 3914.46 -3.65456 3.422 108.339 0.00555489 -0.000264824 0.00699654 0.307486 4.94869 -8.27142 3.43838 7.86002 11.4968 
53 3914.46 -3.65456 3.422 108.339 0.00555492 -0.000264869 0.00699588 0.307249 4.94881 -8.27144 2.61272 7.1306 9.06735 
54 3914.46 -3.65456 3.422 108.339 0.00555479 -0.000265126 0.006996 0.305013 4.94983 -8.27161 -2.59028 -3.99585 9.60115 
55 3914.46 -3.65456 3.422 108.339 0.00555453 -0.000265641 0.00699624 0.30054 4.95186 -8.27196 -12.9963 -26.2488 10.6688 
56 3914.46 -3.65456 3.422 108.339 0.00555458 -0.000265549 0.0069962 0.301336 4.9515 -8.2719 -11.145 -22.2899 10.4788 
57 3914.46 -3.65456 3.422 108.339 0.00555458 -0.000265549 0.0069962 0.301336 4.9515 -8.2719 -11.145 -22.2899 10.4788 
58 3914.46 -3.65456 3.422 108.339 0.00555458 -0.000265549 0.0069962 0.301336 4.9515 -8.2719 -11.145 -22.2899 10.4788 
59 3914.46 -3.65456 3.422 108.339 0.00555458 -0.000265549 0.0069962 0.301336 4.9515 -8.2719 -11.145 -22.2899 10.4788 
60 3914.46 -3.65456 3.422 108.339 0.00555458 -0.000265549 0.0069962 0.301336 4.9515 -8.27189 -11.145 -22.2899 10.4788 
61 3914.46 -3.65457 3.422 108.339 0.00555458 -0.000265549 0.0069962 0.301335 4.9515 -8.27188 -11.145 -22.2898 10.4788 
62 3914.46 -3.65457 3.42199 108.339 0.00555458 -0.000265549 0.0069962 0.301334 4.9515 -8.27186 -11.145 -22.2898 10.4788 
63 3914.46 -3.65457 3.42198 108.339 0.00555458 -0.000265549 0.0069962 0.301332 4.95149 -8.27183 -11.1451 -22.2897 10.4787 
64 3914.46 -3.65457 3.42196 108.339 0.00555457 -0.000265549 0.0069962 0.301328 4.95149 -8.27176 -11.1451 -22.2895 10.4785 
65 3914.46 -3.65457 3.42192 108.339 0.00555456 -0.00026555 0.0069962 0.301319 4.95148 -8.27161 -11.1452 -22.2892 10.4783 
66 3914.46 -3.65458 3.42183 108.339 0.00555454 -0.00026555 0.0069962 0.301302 4.95146 -8.27133 -11.1453 -22.2885 10.4777 
67 3914.46 -3.65459 3.42165 108.34 0.00555451 -0.000265551 0.0069962 0.301268 4.95142 -8.27076 -11.1457 -22.2872 10.4766 
68 3914.45 -3.65461 3.42131 108.34 0.00555444 -0.000265554 0.00699621 0.301201 4.95135 -8.26962 -11.1463 -22.2844 10.4743 
69 3914.44 -3.65465 3.42061 108.341 0.00555429 -0.000265558 0.00699622 0.301065 4.95119 -8.26733 -11.1476 -22.2789 10.4698 
70 3914.41 -3.65474 3.41923 108.344 0.005554 -0.000265567 0.00699624 0.300794 4.95089 -8.26276 -11.1502 -22.268 10.4608 
